"","CorrDisease","PvalDisease"
"GSS",-0.535563646806825,1.44210238316517e-48
"HSD17B4",0.29108837156246,6.61900824521358e-14
"HAGHL",-0.192949190577067,9.27488245924007e-07
"SLC26A10",-0.373299839093092,1.70295843989741e-22
"CHST8",-0.109179288859826,0.00580853523846844
"PDCD7",-0.359997081314891,6.31970474659889e-21
"ENDOD1",0.379352437574456,3.10863177516879e-23
"PTP4A1",-0.323310291575712,5.77273304310605e-17
"ASB8",-0.390129979286733,1.3752610439325e-24
"GOLGA4",0.226436806701492,7.51420677083493e-09
"ADCY3",0.259143692450775,3.10658368716675e-11
"MARK2",-0.313728887669196,5.13757349725823e-16
"ZNF451",0.247729795700984,2.30946356567199e-10
"DPP7",0.439942081235461,1.55845777101936e-31
"EPB41L2",-0.104409502944978,0.0083590524519714
"SLC39A3",-0.524942538230458,2.12998496057292e-46
"C17orf56",0.461631660992488,6.12908877183058e-35
"IL11RA",0.225557343900711,8.61478387924911e-09
"CCPG1",0.201824600043725,2.79501565694157e-07
"RBM25",-0.103581589232783,0.00889179005547317
"PABPC1",0.164206361133174,3.11978406969826e-05
"ICMT",0.192844728798339,9.40369777037447e-07
"SRM",-0.36457785277351,1.8557265351427e-21
"BCCIP",-0.499303189599974,1.81928412833709e-41
"RTCD1",-0.383802168502386,8.70088690955356e-24
"SPHK2",0.242408767068273,5.68983723992682e-10
"MKL2",-0.305707788209,3.0163224253018e-15
"TCEB1",-0.496913803289767,4.99448141743776e-41
"MYBBP1A",-0.344690013617735,3.29179288640806e-19
"PHYH",-0.238083741301515,1.16585630934969e-09
"ZNF592",0.353867727826462,3.15799948087673e-20
"WDFY3",0.412555212955993,1.43021640987167e-27
"RAD1",-0.203555966431529,2.19781738319537e-07
"RB1",0.380516098520141,2.23240326314432e-23
"MRPL36",-0.371021450347588,3.2006552717203e-22
"MITF",0.246176872760624,3.01123871263031e-10
"ZNF304",-0.307259528224457,2.15077809348832e-15
"ZMPSTE24",0.47215131091832,1.11072984623886e-36
"EVX1",0.128131041559314,0.00119153998260847
"TSTA3",-0.25939272604374,2.97025977632292e-11
"ZNF567",0.132744762874964,0.000783325882562153
"FCHSD2",0.331152553131409,9.09214052883269e-18
"CAMK2G",0.31276650777854,6.37139219969177e-16
"ROBO3",0.343434765646758,4.50892851244997e-19
"PUSL1",-0.162922758696356,3.60334879523969e-05
"ZBTB6",0.361811856239397,3.8984324303191e-21
"C14orf119",0.291733781840772,5.7967219345897e-14
"NEU1",-0.419715511185975,1.42633612207156e-28
"OPA3",0.109073394981371,0.00585654413318907
"OXR1",-0.12728739490703,0.00128466852369293
"PPP1R7",-0.560093814013947,6.96331984674873e-54
"TBC1D1",0.261209945236406,2.13776136859321e-11
"RAB11FIP4",0.14746599454683,0.000187713809142263
"AP1G1",0.262215862053342,1.77999824993248e-11
"RNF157",-0.398764629501139,1.03918057525885e-25
"TPCN1",0.156549296670059,7.25223560124519e-05
"PHC2",0.415995962572982,4.75681113321857e-28
"OSBPL11",-0.247905117155471,2.24105281837808e-10
"TNFRSF21",-0.277416860610069,1.01606827098897e-12
"RPL17",-0.251100009790994,1.29038073254478e-10
"COASY",0.355404881605053,2.1164722504222e-20
"DDX42",-0.42419050199208,3.2821719724246e-29
"EIF2AK2",0.237410630880499,1.30193843857519e-09
"CBX7",-0.437413671088836,3.74912234329958e-31
"FUCA1",-0.206139211167028,1.52946837021303e-07
"SPRY3",0.252796368672798,9.5955392815521e-11
"LRRC47",-0.319510763672672,1.38660012222507e-16
"ILK",0.563124348045658,1.42850433985906e-54
"CCT4",-0.144355743242188,0.000256800205934446
"SLC26A11",0.303433348116252,4.93390411842359e-15
"MRPL54",-0.193962270816319,8.11045083474652e-07
"ATP5E",-0.129576880822289,0.00104627758312361
"SNRPF",-0.116644027715574,0.00319578830329316
"ZNF251",-0.341154817857805,7.95566636399008e-19
"IL11",-0.151122038827647,0.000128839500864825
"ABI2",-0.322815525399037,6.47507711936107e-17
"SFT2D2",0.310421228588583,1.07301661497448e-15
"PNRC2",0.4167255061077,3.76039047270409e-28
"MAN2B2",-0.14734937568216,0.000189953837479911
"YBX1",0.324037003114472,4.87500630040919e-17
"RSU1",0.272263208881918,2.73713353387424e-12
"RPN1",0.222090311446577,1.46856504302417e-08
"RAB6C",-0.556236344188964,5.10830569647188e-53
"MYLK2",-0.293905580004503,3.70035411555003e-14
"C19orf42",-0.324237263509518,4.65277031806401e-17
"SDCBP",0.289264711486252,9.61132088414368e-14
"TRERF1",-0.168975286734932,1.80912593438137e-05
"CXXC5",-0.290442397731979,7.55625603287589e-14
"LUZP2",-0.222015901529498,1.48533216258877e-08
"C1orf123",-0.126080946108782,0.00142952665208947
"C18orf19",-0.16790630155689,2.04685188527224e-05
"EVL",-0.271652210968105,3.07410304571842e-12
"MED19",-0.216698069538095,3.30911579835495e-08
"SREBF2",-0.163678631750769,3.31063305610762e-05
"POMT2",0.390801520540348,1.12805971661036e-24
"RUFY2",-0.268420379239082,5.65349157711754e-12
"ORMDL2",0.246359101462466,2.91919849632886e-10
"PEX12",0.388378856460434,2.30063339692233e-24
"SCP2",0.281961097693459,4.16748244872547e-13
"FRMD5",0.253183489550656,8.96557981150021e-11
"PTPN23",0.42814617203507,8.79267998263756e-30
"YARS2",0.186334058857261,2.1888955421467e-06
"ALDH5A1",-0.413360804454518,1.10652981147643e-27
"WIPI2",-0.362325205000029,3.39857562239403e-21
"ARID1B",-0.144878735372002,0.000243724456296574
"CENPC1",0.364362271822189,1.96676741966169e-21
"CCDC28B",0.169052188945921,1.79307664691224e-05
"STAM2",0.292834569528134,4.61939343013293e-14
"ZFYVE20",-0.204008557988827,2.06325310449556e-07
"REPS1",-0.375215421947967,9.9796244140856e-23
"SH3KBP1",-0.149242110577625,0.000156517156480494
"TFB2M",-0.234340828496464,2.1449266387908e-09
"ATP6V1C1",-0.19146771427686,1.12708630337459e-06
"MTR",-0.297736743804461,1.66066119126781e-14
"NDUFA6",-0.441711018837452,8.39575795662381e-32
"PCSK4",0.22707990904819,6.79706481998776e-09
"FGD1",0.248475409085284,2.03190722578866e-10
"MARCH5",0.211394199647065,7.21027224529134e-08
"CCM2",-0.418256087303566,2.29216924511599e-28
"NUPL2",-0.307333323529971,2.11635541860884e-15
"RHEB",-0.420903014846974,9.67913301223114e-29
"PSMC3",-0.440038786283409,1.50678053452421e-31
"MTIF2",-0.180674697309256,4.4562221183828e-06
"ZNF175",0.471474427711189,1.44382800876274e-36
"FZR1",0.36365344598268,2.38014490228625e-21
"YWHAQ",-0.518155093368562,4.73170930264284e-45
"METTL6",-0.489766490123351,9.77098028911487e-40
"IGSF1",-0.129023955609011,0.00109978186553551
"KIAA1704",-0.483309708479214,1.35106855402264e-38
"XPC",0.354419125798162,2.73638576400324e-20
"EIF2B2",0.159811305201364,5.08684002576093e-05
"PSMC6",-0.415472818472501,5.62812489780749e-28
"NT5C3",-0.402184471210882,3.65773474159772e-26
"TFCP2",-0.458781431705522,1.7741115116186e-34
"RBM19",0.250365680235768,1.46593644221241e-10
"ZNF10",-0.250669944875592,1.39053871747109e-10
"LIN9",0.395550203007095,2.7424526841459e-25
"SORBS2",-0.416950583678809,3.49693718046009e-28
"APBB3",-0.411736926842619,1.85475555888753e-27
"C1orf112",0.118532530086567,0.00273260097403884
"KIAA0317",-0.386587554499281,3.8819431688219e-24
"MAP2K4",-0.396383590144393,2.13459849868262e-25
"DCUN1D5",-0.27925561297382,7.09851626190541e-13
"GLS",-0.278779967807163,7.79057789753181e-13
"CPSF6",-0.135704295406968,0.000594320698337185
"ING3",-0.289997841164199,8.27564866672734e-14
"EMG1",0.197917987508189,4.77087942030963e-07
"PAFAH1B3",0.464391195040922,2.16936322829758e-35
"C6orf35",-0.307522397390885,2.03061060677333e-15
"PSEN2",-0.42677060642423,1.39285325891463e-29
"DHX33",-0.180288540201653,4.67400810976686e-06
"SLC35F3",-0.282594718908572,3.67569130336966e-13
"CBX1",-0.311650742997322,8.16925518224723e-16
"LRRC27",0.165652463107386,2.64882822865435e-05
"EIF5",-0.16065477776248,4.6358390831044e-05
"MAP2K3",0.218724135525362,2.44459197070329e-08
"SPACA3",-0.143680155527301,0.00027466349001804
"SEC61A1",0.446239226366307,1.69493327855456e-32
"STARD3NL",-0.239892944938852,8.65077695351439e-10
"IQSEC2",-0.417169964017751,3.25775327195216e-28
"ZNF644",0.401282133774053,4.82366630252274e-26
"KLF16",-0.150582387635904,0.000136273362015364
"RIC8A",0.280455804574195,5.60885857235802e-13
"PTPN12",0.251283299398561,1.24986489680644e-10
"PCNA",0.123875742972885,0.00173374986731923
"BLZF1",-0.308865874531754,1.51224350359382e-15
"ST5",0.305549438680391,3.12188865344926e-15
"PLRG1",-0.33069352181354,1.0146018689128e-17
"RFNG",0.166718299952857,2.34577800190759e-05
"UBE2N",-0.509215810304305,2.52848567088546e-43
"COX6B1",-0.302733408540771,5.73565222906668e-15
"STRAP",-0.309969912226238,1.18559740668604e-15
"SEC23IP",-0.297485607475371,1.75085571157957e-14
"TOMM40L",-0.269693513027611,4.45148160537247e-12
"DICER1",0.288604458776023,1.09936795440836e-13
"C20orf108",0.269788212730131,4.37281175948252e-12
"NMT1",0.21521724503152,4.12118586377226e-08
"DCTN3",-0.16273164155924,3.68115240868326e-05
"GLB1",0.449373413130445,5.52098890069763e-33
"DEK",0.364494244762146,1.89803675179196e-21
"ATXN7L2",0.266318961106612,8.36507746204681e-12
"COG8",-0.43959344912978,1.75975765544895e-31
"RG9MTD2",0.121541266695064,0.00211963056350957
"AMPD2",0.15844007883928,5.90966300069817e-05
"MTFR1",0.125848136606272,0.00145915308225469
"BCLAF1",0.243011755031944,5.14263330404686e-10
"SCYL2",0.336217795097704,2.67746651869589e-18
"GSTO1",-0.167619265450922,2.11556937427292e-05
"TIPRL",-0.270730709357166,3.66037087903748e-12
"CCDC17",0.122760156644186,0.00190930724274061
"PFAS",-0.252395790966132,1.02928028682299e-10
"CELSR3",0.363570824628878,2.43358795374321e-21
"PLEKHM1",0.382775121013473,1.16939146412554e-23
"PSMD9",-0.192091542043141,1.0384671625829e-06
"NISCH",0.253392029281998,8.64313531220072e-11
"CAMK2N2",-0.162292534237946,3.86598349722973e-05
"EIF2C3",0.187509467958154,1.88327668177656e-06
"HCCS",-0.21997033036522,2.02621607344903e-08
"PACS2",0.276555265154456,1.20089827455518e-12
"GLTSCR1",0.288344206501183,1.15905713278183e-13
"ACPL2",0.116625327611546,0.00320071194304437
"GRINA",-0.323588263833293,5.41161040168933e-17
"CASC1",-0.215250925211258,4.10073770605853e-08
"PLCG1",0.343116947056978,4.88170385653175e-19
"CPT1C",-0.139961134850615,0.000395640717248899
"ZCCHC8",0.426266151869698,1.6479385113031e-29
"TMEM41B",-0.362062324808613,3.64609002665507e-21
"ARFGAP3",0.108477234765655,0.00613354433011513
"GADD45GIP1",0.113497185997949,0.00412832614806676
"PMM1",-0.312633380281309,6.56354120103827e-16
"ELMO2",-0.27540542221749,1.49960120600901e-12
"C10orf46",-0.257647838400286,4.06359583341033e-11
"WDR18",-0.255220533686471,6.26011502894832e-11
"NOL8",0.169402299625253,1.72170466535221e-05
"RREB1",-0.155155296505345,8.42114868403542e-05
"LSM6",0.177629835604962,6.47408104026614e-06
"C1orf201",0.155175918678438,8.40263032934711e-05
"TACC1",-0.174257188881758,9.7204532492205e-06
"MRPL34",0.112761724869849,0.00437906984311757
"MCF2",-0.255640865795581,5.81062756584935e-11
"NUP98",0.428479887960237,7.86166159741405e-30
"PTEN",-0.170487358572173,1.51727115245246e-05
"CAMTA2",-0.342413172984769,5.81865387130513e-19
"ICA1",-0.152380575229099,0.000112957516959606
"CDH2",-0.295572003712919,2.6153704706244e-14
"CCDC76",0.29437967203658,3.35325878168359e-14
"RCBTB2",0.269380261250051,4.72169815620222e-12
"SMPDL3A",0.238397340316982,1.10728099094747e-09
"SNRPA1",-0.404791324106712,1.63673474590895e-26
"FHOD3",-0.24955096398081,1.68799076724881e-10
"SIRT2",0.211803477664946,6.79454011742592e-08
"RAB21",-0.335954374764793,2.85482520700656e-18
"IKBKB",0.436250639675581,5.60036899010347e-31
"SUMO1",-0.46143673537199,6.59329233734314e-35
"MTERFD2",-0.28239021029318,3.82785930516459e-13
"TIRAP",-0.25747037081911,4.19467063685927e-11
"UBE2B",-0.350355670923722,7.81527062448586e-20
"KRTAP13-4",-0.109537077713217,0.00564893262965826
"WWP2",-0.279992041208805,6.14412821896322e-13
"ASF1A",0.262794100894372,1.60156335222621e-11
"ATP6V1D",-0.457551377874311,2.79796804157795e-34
"EXOSC3",-0.132062912571718,0.000834124253567305
"SLC22A18",-0.274376583332304,1.82772013610519e-12
"GLIS1",0.212909014938811,5.78407998784641e-08
"SLC4A1AP",-0.488205973033148,1.8529913151008e-39
"VAPB",-0.163315979344802,3.44814156920975e-05
"ALDH1L1",0.345003832896134,3.04210760423055e-19
"C14orf169",-0.293558325497266,3.97671720208798e-14
"ZADH2",-0.165973129382775,2.55395237156691e-05
"TANK",0.190309847995722,1.31117082244784e-06
"POLD1",0.329461572275656,1.36058665496616e-17
"KCNJ14",-0.176188263231258,7.70955727658377e-06
"KRTAP4-12",-0.22184444439051,1.52467661542662e-08
"CLK3",0.383706496997312,8.94423390447943e-24
"MINA",0.108102814951196,0.00631347757583034
"SDHB",-0.393845679174758,4.56826485126837e-25
"PRAM1",0.31839789717585,1.78812111563139e-16
"HDAC8",0.25702452351356,4.54244251805445e-11
"MPDU1",0.251178368200919,1.27290541084318e-10
"RBKS",-0.197977381327886,4.73262936042463e-07
"ARHGEF17",0.301190085318416,7.98260325051872e-15
"ZFX",0.117450849530192,0.00298980267600391
"RAC1",-0.328984927619819,1.52361138401802e-17
"OGFOD1",-0.321379860610071,9.02430453428945e-17
"FLYWCH1",0.372593159137654,2.07221053640406e-22
"CTBP2",0.379486364865851,2.99260262304775e-23
"PAIP1",-0.389463974537725,1.6731428476756e-24
"LRRC23",0.290196604310943,7.94606451325663e-14
"ZMAT2",-0.352721151326986,4.25041655202015e-20
"GCC1",0.375326243482595,9.67474952472484e-23
"NDUFS3",-0.505174939238686,1.46976927478445e-42
"ACOX3",0.114387800292651,0.00384212315488412
"MRPL55",-0.465677638489731,1.33242807722964e-35
"LRP12",-0.313611474137045,5.27449321051498e-16
"LRRC6",-0.160014635660407,4.97447244075954e-05
"GAMT",-0.162008693870204,3.99009869222829e-05
"TLE1",0.228385075376948,5.54003675399329e-09
"SDHA",-0.248092466961387,2.17013146138896e-10
"WAC",0.235761334830563,1.70394557509666e-09
"CLCC1",-0.44794862712435,9.20650453873239e-33
"RNF41",-0.316296742427195,2.88183243489812e-16
"PRR13",-0.136623207684662,0.00054487398351787
"SLC23A2",-0.284564941300771,2.48241700566388e-13
"CDKL3",-0.14669595133995,0.000202975603740723
"SDCCAG3",0.364871856924116,1.71420474205059e-21
"C20orf29",-0.268444904273899,5.6275860051491e-12
"C9orf25",-0.258303594036663,3.61305508385726e-11
"DERL1",0.184941078526172,2.61273430612178e-06
"REV3L",0.270423590948928,3.87905477660744e-12
"KLF7",-0.124531257910487,0.00163762876992508
"PPP1CC",0.339225325782487,1.28169926498854e-18
"RPL10",0.19666472695064,5.65090707161234e-07
"H2AFV",0.422781229136565,5.22558818174467e-29
"AZIN1",-0.104817283822225,0.00810727971114249
"CASP3",-0.150157227740884,0.000142412012166573
"COPS5",-0.446255837981583,1.68493852385177e-32
"PLEKHA3",0.143742656439463,0.000272963366918067
"FBXL3",0.427985122173349,9.28024305357734e-30
"STK4",0.314651216444033,4.17687559508145e-16
"VPS26A",-0.277547331392068,9.90625320531149e-13
"YIPF6",0.263540478376935,1.39689480592225e-11
"PHF6",0.339456636444822,1.21069308625102e-18
"HMG20B",0.502532953661416,4.58685590483615e-42
"ACOT9",0.228746267813059,5.23408354793125e-09
"ST3GAL3",-0.289038086184451,1.00654182343535e-13
"CEP70",0.343664844334943,4.25671295079538e-19
"MAGED1",-0.326424728926946,2.78859319819976e-17
"CRLF3",0.19652435459969,5.7586854258192e-07
"AMDHD2",-0.40995034861924,3.26338809239096e-27
"AIG1",-0.513309554694855,4.14912221358019e-44
"FAM108A1",-0.248229727063466,2.11956470132397e-10
"TMEM106B",0.299982950710126,1.03237328180874e-14
"AMD1",0.260658098282292,2.36293233195662e-11
"FXR1",0.292237159166766,5.2257435824628e-14
"NACA",-0.195739788844899,6.39844611452939e-07
"GART",-0.291071360998997,6.64215992786817e-14
"DNAJB11",-0.141419802203317,0.000343235516519051
"ATP2C1",0.26153310527283,2.01578041989855e-11
"CNOT6",0.465574634897906,1.38556383303753e-35
"GTPBP1",0.178409123165048,5.88736889157053e-06
"APITD1",-0.136319464045889,0.000560778844136186
"RABEPK",-0.503923138164064,2.52334551635392e-42
"VCP",-0.204685026988111,1.8768273213044e-07
"FAM76A",-0.15779936334577,6.33584487264559e-05
"CSNK2A1",-0.481012476026579,3.39393690100882e-38
"PIWIL4",0.175089128137946,8.79943991095875e-06
"DBT",-0.293942374092605,3.67219973050295e-14
"SNORA70",0.119290568658656,0.00256455333490218
"RNF13",0.25554058949025,5.91490964145954e-11
"ATXN10",-0.369270641941873,5.18012596753335e-22
"MMRN2",0.242548017637405,5.5586453958467e-10
"H3F3A",0.299285767319423,1.19703464602302e-14
"METAP1",-0.484753124629904,7.54696322037145e-39
"DNAJC19",-0.488353659319733,1.74433996252214e-39
"NXT1",0.261823290936925,1.91205812746495e-11
"CAPZA1",0.151042471319521,0.00012991107306666
"TMEM53",-0.356905573772217,1.42894479515566e-20
"APEH",-0.33493629082891,3.65582359883379e-18
"DPP8",-0.554999906813965,9.62265485639695e-53
"TSC22D2",-0.230714737226205,3.83402528822279e-09
"NEDD4L",-0.217255946658359,3.04529298272612e-08
"ERO1L",-0.19895641752224,4.14307416030764e-07
"DACT1",-0.110893367606593,0.00507913862255276
"RPS13",0.164109539206258,3.15399893514453e-05
"RPS16",0.305003487496264,3.51443920046054e-15
"DNM3",-0.351012853196906,6.60208578474739e-20
"GRIK3",0.197053140351344,5.36269784758091e-07
"PHACTR4",0.168746691015195,1.8576432784087e-05
"SEPHS1",-0.322667863307142,6.70052432259008e-17
"DIAPH3",-0.258063326228684,3.77216452411011e-11
"SLC12A9",0.504604745808985,1.88056297723245e-42
"VPS13A",0.167302347698926,2.19398409128908e-05
"SMG5",0.477958098077169,1.14260403420882e-37
"CACNA2D2",0.234885587927876,1.96406351103227e-09
"ZNF12",0.154920801371523,8.63444538171207e-05
"MRPL20",-0.263558420748703,1.39230359296988e-11
"ZNF561",0.342940011270683,5.1022295866741e-19
"UQCRC1",-0.329483444344629,1.35353299713141e-17
"S100PBP",0.435252413882788,7.89348388289842e-31
"TRAPPC6A",-0.333300641564732,5.42883211906048e-18
"PGM3",0.454202055078724,9.58373622586348e-34
"POLDIP3",0.329336932863123,1.40147849316994e-17
"RBM27",-0.170471979047865,1.52000026648624e-05
"UBE2S",-0.27014513093732,4.08834457660196e-12
"NUP188",0.350000430723188,8.56001486699796e-20
"PPAPDC3",-0.104121559315554,0.00854101466907011
"VEZT",-0.489417753217008,1.12764963366726e-39
"C11orf30",0.347706346767107,1.53654824199037e-19
"ARID2",0.238540553886815,1.08149277968524e-09
"COMMD8",-0.277090514469793,1.08254318346938e-12
"ATP5I",-0.120862257559251,0.00224578862305658
"SRA1",-0.308094443002953,1.79144401390206e-15
"ZNF271",0.336473994278463,2.51539644647922e-18
"CASC4",0.140020751658689,0.000393360238991389
"SMCR7",-0.350446447232841,7.63544790318875e-20
"ZNF607",0.269054137854816,5.02005194225115e-12
"NIP7",-0.263295480437351,1.46108625595042e-11
"GPR153",-0.171000810584192,1.42878795698622e-05
"UXS1",-0.375265612620929,9.84038983225114e-23
"HECA",0.171638830883001,1.32566847794352e-05
"RAB6A",-0.52617433534106,1.20421847552033e-46
"TRIM41",-0.182935474445693,3.36329643087063e-06
"TOPORS",0.375275927986296,9.81201240759089e-23
"WAPAL",0.434028227052509,1.2005619751015e-30
"NPHP4",-0.222881969383435,1.3011600061565e-08
"CHRD",-0.279059528383702,7.37620159254741e-13
"NDEL1",-0.432701605007921,1.88756188577286e-30
"UTP14C",0.39730483525352,1.61681339131784e-25
"ELAC2",-0.206341195021606,1.48642731584975e-07
"TRMT1",0.41165573602141,1.90313760253907e-27
"RPL18A",0.292097205621508,5.37870767518112e-14
"UPF3A",-0.198298419356393,4.53093304828707e-07
"C6orf72",0.115480694037574,0.00351554749843534
"BAG1",-0.316448172978622,2.78474483422522e-16
"SYT5",-0.247066844951154,2.58702841138186e-10
"WDR73",0.281659906067543,4.42331706734762e-13
"GRID2",-0.245573179713156,3.3368001095665e-10
"VPS41",-0.358107446116579,1.0416697573646e-20
"NRBF2",-0.310182399495547,1.13121633275786e-15
"DDX55",-0.174798625776393,9.11116289318499e-06
"ARHGEF12",0.133797840768483,0.000710471947010616
"HMGN1",-0.167072610359009,2.25254499693785e-05
"SLK",-0.149224548134148,0.000156800265226245
"ANGEL1",0.133361374797278,0.000739869960314276
"HMOX2",-0.392069728487559,7.74959400005655e-25
"ZNF143",0.404069011860083,2.0467019243332e-26
"CKAP4",-0.314100049094066,4.7273288823601e-16
"KIAA0528",-0.129953263700028,0.00101124234925522
"B4GALNT1",0.197007290857021,5.39596818406381e-07
"C14orf142",0.231229273570135,3.53277959222807e-09
"UPF3B",0.122789108192125,0.00190455255229021
