"","Gene","modulesA1"
"7024","DTD2","grey"
"7025","RASGRF1","grey"
"7026","FAIM","grey"
"7027","TMEM130","red"
"7028","PPP1R12B","brown"
"7029","NDUFAF2","grey"
"7030","PTPDC1","turquoise"
"7031","MTCL1","blue"
"7032","TRUB1","grey"
"7033","ADCY6","grey"
"7034","NCBP2-AS2","grey"
"7035","ERN1","grey"
"7036","TIMM8B","purple"
"7037","ZNF32","grey"
"7038","PEX5L","grey"
"7039","RAB39B","grey"
"7040","RPL21","tan"
"7041","HEXDC","grey"
"7042","CRLF3","grey"
"7043","MAN2A1","grey"
"7044","UBL5","purple"
"7045","C1GALT1C1","grey"
"7046","NR3C2","grey"
"7047","PHOSPHO2","grey"
"7048","FSTL5","grey"
"7049","GEMIN7","grey"
"7050","GPC4","grey"
"7051","LSG1","grey"
"7052","POLR3D","grey"
"7053","NWD1","brown"
"7054","TCTA","grey"
"7055","ZFPM2","pink"
"7056","SYT14","brown"
"7057","CDC7","grey"
"7058","LRIG1","grey"
"7059","ZBTB2","grey"
"7060","SLC6A7","green"
"7061","ZSWIM9","grey"
"7062","SLC30A1","grey"
"7063","ADPRHL2","grey"
"7064","BCORL1","grey"
"7065","SNRNP27","grey"
"7066","CREB3L2","grey"
"7067","UBR4","brown"
"7068","RPL23","purple"
"7069","RCBTB2","grey"
"7070","CXADR","grey"
"7071","ATP5F1E","purple"
"7072","POLRMT","grey"
"7073","CSMD3","pink"
"7074","CCDC66","grey"
"7075","ZNF608","greenyellow"
"7076","TSEN34","tan"
"7077","RASD2","grey"
"7078","SLC25A37","grey"
"7079","LMLN","grey"
"7080","PTER","grey"
"7081","PIGP","purple"
"7082","PCGF5","blue"
"7083","ZDHHC16","grey"
"7084","TMEM8A","grey"
"7085","RNF31","grey"
"7086","LYSMD1","grey"
"7087","PTPRT","grey"
"7088","R3HCC1L","grey"
"7089","MOSPD2","turquoise"
"7090","NFATC2","grey"
"7091","NDUFS8","tan"
"7092","YRDC","grey"
"7093","LIG4","grey"
"7094","FRMPD1","grey"
"7095","TYW3","grey"
"7096","SLC22A4","grey"
"7097","SHMT2","grey"
"7098","TMEM185A","grey"
"7099","FABP3","grey"
"7100","TOP1MT","grey"
"7101","FKTN","grey"
"7102","ABLIM3","greenyellow"
"7103","KCNV1","grey"
"7104","RGS2","red"
"7105","HNRNPF","grey"
"7106","MIPOL1","grey"
"7107","ENOX2","grey"
"7108","G2E3","turquoise"
"7109","APOPT1","grey"
"7110","KIAA1211L","greenyellow"
"7111","ANKRD62","grey"
"7112","TMLHE","grey"
"7113","DHX33","midnightblue"
"7114","FARS2","grey"
"7115","AK2","grey"
"7116","DHX16","grey"
"7117","MEGF10","magenta"
"7118","IFFO1","turquoise"
"7119","TBC1D23","brown"
"7120","BNIP3","grey"
"7121","ABCA3","brown"
"7122","PDZD11","grey"
"7123","RRAS2","turquoise"
"7124","MYO1D","magenta"
"7125","SLC38A6","brown"
"7126","C9orf40","grey"
"7127","TMEM169","grey"
"7128","LRP10","grey"
"7129","SNRNP70","grey60"
"7130","LNX1","grey"
"7131","RRP9","grey"
"7132","PYM1","grey"
"7133","HSD17B10","grey"
"7134","PREX2","grey"
"7135","PANK3","grey"
"7136","DRAM2","turquoise"
"7137","VMAC","grey"
"7138","ITGA6","turquoise"
"7139","TDP1","grey"
"7140","WWTR1","grey"
"7141","DHRS7","grey"
"7142","CR1","grey"
"7143","CDK5RAP2","grey"
"7144","DOC2B","grey"
"7145","DENND5B","brown"
"7146","TSPAN17","grey"
"7147","RPS6KA5","grey"
"7148","MED6","grey"
"7149","DHODH","grey"
"7150","ADAMTS20","grey"
"7151","SH3BP5","midnightblue"
"7152","FTSJ1","grey"
"7153","TMEM132A","grey"
"7154","ZNF518B","grey"
"7155","ADAR","grey"
"7156","FAM174B","grey"
"7157","RPIA","grey"
"7158","ZNF623","grey"
"7159","ZBTB17","grey"
"7160","RBM34","grey"
"7161","TFPT","purple"
"7162","NPC2","yellow"
"7163","MRI1","grey"
"7164","ALAD","lightcyan"
"7165","DONSON","grey"
"7166","SH3RF3","grey"
"7167","SRD5A3","grey"
"7168","SH3BGRL3","grey"
"7169","MIDN","salmon"
"7170","C20orf27","grey"
"7171","KIFC3","grey"
"7172","CTSD","grey"
"7173","GSR","grey"
"7174","CDC25B","grey"
"7175","NOC3L","grey"
"7176","DCUN1D1","grey"
"7177","MYORG","grey"
"7178","ZNF781","grey"
"7179","LAMTOR5","grey"
"7180","GPR135","grey"
"7181","GALNT17","pink"
"7182","C2orf81","grey"
"7183","NKAIN4","grey"
"7184","EBF4","grey"
"7185","FAM3A","grey"
"7186","SPR","grey"
"7187","LMF2","grey"
"7188","KLF12","brown"
"7189","POLI","grey"
"7190","FAM174A","grey"
"7191","TAF13","grey"
"7192","GBE1","grey"
"7193","RRM1","grey"
"7194","MRPL32","grey"
"7195","NDUFAF1","grey"
"7196","CAMK1","blue"
"7197","RCL1","grey"
"7198","PDE6D","grey"
"7199","ADGRL2","grey"
"7200","C2orf68","grey"
"7201","NUDT5","grey"
"7202","SLITRK2","grey"
"7203","TMEM240","grey"
"7204","DTD1","grey"
"7205","KIF13A","magenta"
"7206","PHF23","grey"
"7207","MKNK2","grey"
"7208","SMIM30","grey"
"7209","SMG1","brown"
"7210","FAM13A","grey"
"7211","APOO","grey"
"7212","NAV1","turquoise"
"7213","SARM1","grey"
"7214","RIT2","grey"
"7215","CNTROB","grey"
"7216","LSM8","grey"
"7217","GRB14","turquoise"
"7218","NOSIP","grey"
"7219","TMEM47","grey"
"7220","PURA","grey"
"7221","HDAC4","grey"
"7222","RCC1L","grey"
"7223","EPHA10","grey"
"7224","C1D","grey"
"7225","STAMBPL1","grey"
"7226","COX7A2","purple"
"7227","NAXE","grey"
"7228","SMUG1","grey"
"7229","KLHL34","brown"
"7230","PCP4L1","grey"
"7231","HCCS","grey"
"7232","PANX1","grey"
"7233","UQCC2","purple"
"7234","ZNF668","grey"
"7235","NHP2","purple"
"7236","ACADVL","grey"
"7237","TNIP2","grey"
"7238","EML1","grey"
"7239","TERF1","grey"
"7240","LGI3","turquoise"
"7241","NDUFA5","purple"
"7242","AP5S1","grey"
"7243","ATP2B3","brown"
"7244","DALRD3","grey"
"7245","JADE3","grey"
"7246","ST3GAL6","grey"
"7247","PANK1","grey"
"7248","LARP7","grey"
"7249","MRPS15","grey"
"7250","SGF29","grey"
"7251","MLH1","grey"
"7252","PLPP7","grey"
"7253","SYT17","green"
"7254","FKBP2","purple"
"7255","ARSK","grey"
"7256","DHPS","grey"
"7257","CLDN12","blue"
"7258","MGST3","grey"
"7259","ZNF487","grey"
"7260","ZNF778","grey"
"7261","S100A16","purple"
"7262","COQ6","grey"
"7263","DBI","grey"
"7264","RNF24","grey"
"7265","NKAP","grey"
"7266","KCNJ9","blue"
"7267","NOA1","grey"
"7268","FAM20C","grey"
"7269","SUPT4H1","purple"
"7270","MAN2B1","yellow"
"7271","ARHGAP39","midnightblue"
"7272","DGKG","grey"
"7273","CIAO2A","grey"
"7274","SLC20A1","grey"
"7275","QSER1","grey"
"7276","CARF","grey"
"7277","CHIC2","grey"
"7278","RCOR3","grey"
"7279","NDUFB8","grey"
"7280","CEP162","grey"
"7281","STXBP3","turquoise"
"7282","MTF2","grey60"
"7283","ALYREF","grey"
"7284","FKBP14","grey"
"7285","ABCD1","grey"
"7286","PDGFRA","turquoise"
"7287","NUFIP2","grey"
"7288","LIN52","grey"
"7289","NUAK1","grey"
"7290","RFX1","grey"
"7291","MIEF1","grey"
"7292","SLAIN1","magenta"
"7293","METTL8","grey"
"7294","FAM19A2","pink"
"7295","FLAD1","grey"
"7296","TYSND1","grey"
"7297","PPP2R3C","grey"
"7298","MYCL","grey"
"7299","PRKAR2B","blue"
"7300","ATG14","grey"
"7301","MAGED2","grey"
